breed,heritage,price,,,,with outlier,w/o outlier
16,0,450,,,,-0.785677803,-1.034968653
20,0,950,,,,-0.244839066,-0.250302084
18,1,950,,,,-0.244839066,-0.250302084
16,0,1000,,,,-0.190755192,-0.171835427
10,0,1000,,,,-0.190755192,-0.171835427
4,0,950,,,,-0.244839066,-0.250302084
9,0,800,,,,-0.407090687,-0.485702055
13,0,1200,,,,0.025580303,0.1420312
2,0,695,,,,-0.520666822,-0.650482034
11,0,1000,,,,-0.190755192,-0.171835427
7,0,800,,,,-0.407090687,-0.485702055
8,0,3000,,,,1.972599758,2.966830849
14,1,1500,,,,0.350083546,0.612831142
5,0,650,,,,-0.569342308,-0.721102025
20,0,750,,,,-0.461174561,-0.564168712
4,0,600,,,,-0.623426182,-0.799568682
18,0,2000,,,,0.890922283,1.397497711
16,0,1000,,,,-0.190755192,-0.171835427
5,0,600,,,,-0.623426182,-0.799568682
8,0,2250,,,,1.161341652,1.789830996
18,0,950,,,,-0.244839066,-0.250302084
10,0,1400,,,,0.241915798,0.455897828
11,0,800,,,,-0.407090687,-0.485702055
9,0,700,,,,-0.515258434,-0.642635369
20,1,1550,,,,0.404167419,0.691297799
10,0,1500,,,,0.350083546,0.612831142
16,0,1500,,,,0.350083546,0.612831142
1,0,900,,,,-0.298922939,-0.328768741
4,0,750,,,,-0.461174561,-0.564168712
4,0,650,,,,-0.569342308,-0.721102025
14,0,800,,,,-0.407090687,-0.485702055
1,0,1500,,,,0.350083546,0.612831142
16,0,1050,,,,-0.136671318,-0.09336877
18,0,1696,,,,0.562092331,0.920420437
2,0,450,,,,-0.785677803,-1.034968653
11,1,2500,,,,1.431761021,2.18216428
18,0,1500,,,,0.350083546,0.612831142
2,1,1000,,,,-0.190755192,-0.171835427
4,0,500,,,,-0.731593929,-0.956501996
11,0,1200,,,,0.025580303,0.1420312
12,0,800,,,,-0.407090687,-0.485702055
7,0,150,,,,-1.110181046,-1.505768595
17,0,650,,,,-0.569342308,-0.721102025
3,0,1000,,,,-0.190755192,-0.171835427
5,0,200,,,,-1.056097172,-1.427301938
2,0,200,,,,-1.056097172,-1.427301938
5,0,750,,,,-0.461174561,-0.564168712
17,0,1000,,,,-0.190755192,-0.171835427
3,0,950,,,,-0.244839066,-0.250302084
3,0,2000,,,,0.890922283,1.397497711
13,0,1000,,,,-0.190755192,-0.171835427
5,0,500,,,,-0.731593929,-0.956501996
10,0,525,,,,-0.704551993,-0.917268668
13,0,1500,,,,0.350083546,0.612831142
2,0,600,,,,-0.623426182,-0.799568682
11,0,600,,,,-0.623426182,-0.799568682
11,0,1200,,,,0.025580303,0.1420312
13,0,700,,,,-0.515258434,-0.642635369
2,0,500,,,,-0.731593929,-0.956501996
13,0,299,,,,-0.949011102,-1.271937957
11,0,1200,,,,0.025580303,0.1420312
2,0,750,,,,-0.461174561,-0.564168712
2,0,500,,,,-0.731593929,-0.956501996
1,0,1000,,,,-0.190755192,-0.171835427
13,1,1000,,,,-0.190755192,-0.171835427
2,0,400,,,,-0.839761677,-1.11343531
16,0,950,,,,-0.244839066,-0.250302084
10,0,950,,,,-0.244839066,-0.250302084
5,0,150,,,,-1.110181046,-1.505768595
2,0,750,,,,-0.461174561,-0.564168712
16,0,1000,,,,-0.190755192,-0.171835427
18,0,1500,,,,0.350083546,0.612831142
17,0,700,,,,-0.515258434,-0.642635369
14,1,1500,,,,0.350083546,0.612831142
13,0,695,,,,-0.520666822,-0.650482034
8,0,3000,,,,1.972599758,2.966830849
11,0,1600,,,,0.458251293,0.769764456
13,0,350,,,,-0.893845551,-1.191901967
4,0,850,,,,-0.353006813,-0.407235398
12,1,2750,,,,1.702180389,2.574497565
15,0,1000,,,,-0.190755192,-0.171835427
13,0,800,,,,-0.407090687,-0.485702055
6,0,2500,,,,1.431761021,2.18216428
18,1,1500,,,,0.350083546,0.612831142
10,0,1500,,,,0.350083546,0.612831142
10,0,800,,,,-0.407090687,-0.485702055
19,0,1500,,,,0.350083546,0.612831142
9,0,1100,,,,-0.082587444,-0.014902113
20,0,1200,,,,0.025580303,0.1420312
8,0,2400,,,,1.323593273,2.025230966
7,0,1250,,,,0.079664177,0.220497857
5,0,500,,,,-0.731593929,-0.956501996
15,0,1500,,,,0.350083546,0.612831142
1,0,800,,,,-0.407090687,-0.485702055
15,0,3200,,,,2.188935253,3.280697477
1,0,1550,,,,0.404167419,0.691297799
15,0,1500,,,,0.350083546,0.612831142
6,0,600,,,,-0.623426182,-0.799568682
18,0,1000,,,,-0.190755192,-0.171835427
14,0,1200,,,,0.025580303,0.1420312
14,0,2500,,,,1.431761021,2.18216428
19,0,3000,,,,1.972599758,2.966830849
18,0,600,,,,-0.623426182,-0.799568682
5,0,150,,,,-1.110181046,-1.505768595
12,0,1500,,,,0.350083546,0.612831142
8,1,2600,,,,1.539928768,2.339097594
16,0,1000,,,,-0.190755192,-0.171835427
20,0,1500,,,,0.350083546,0.612831142
13,0,800,,,,-0.407090687,-0.485702055
7,0,200,,,,-1.056097172,-1.427301938
2,0,500,,,,-0.731593929,-0.956501996
15,0,1500,,,,0.350083546,0.612831142
7,0,400,,,,-0.839761677,-1.11343531
10,0,1500,,,,0.350083546,0.612831142
13,0,2200,,,,1.107257778,1.711364339
13,0,1000,,,,-0.190755192,-0.171835427
11,0,500,,,,-0.731593929,-0.956501996
8,0,600,,,,-0.623426182,-0.799568682
17,0,850,,,,-0.353006813,-0.407235398
7,0,800,,,,-0.407090687,-0.485702055
2,0,1050,,,,-0.136671318,-0.09336877
5,0,500,,,,-0.731593929,-0.956501996
9,0,695,,,,-0.520666822,-0.650482034
3,0,950,,,,-0.244839066,-0.250302084
13,1,800,,,,-0.407090687,-0.485702055
20,0,3500,,,,2.513438496,3.751497418
20,0,1750,,,,0.620502914,1.005164426
12,0,1500,,,,0.350083546,0.612831142
7,0,1200,,,,0.025580303,0.1420312
7,0,750,,,,-0.461174561,-0.564168712
16,0,500,,,,-0.731593929,-0.956501996
12,0,1200,,,,0.025580303,0.1420312
16,0,2500,,,,1.431761021,2.18216428
10,0,1200,,,,0.025580303,0.1420312
5,0,800,,,,-0.407090687,-0.485702055
9,0,500,,,,-0.731593929,-0.956501996
11,0,700,,,,-0.515258434,-0.642635369
9,0,750,,,,-0.461174561,-0.564168712
10,0,1100,,,,-0.082587444,-0.014902113
2,0,500,,,,-0.731593929,-0.956501996
4,0,2500,,,,1.431761021,2.18216428
9,1,500,,,,-0.731593929,-0.956501996
5,0,400,,,,-0.839761677,-1.11343531
11,0,1800,,,,0.674586788,1.083631083
14,0,850,,,,-0.353006813,-0.407235398
1,0,850,,,,-0.353006813,-0.407235398
5,0,300,,,,-0.947929424,-1.270368624
9,0,950,,,,-0.244839066,-0.250302084
8,0,2500,,,,1.431761021,2.18216428
7,0,100,,,,-1.164264919,-1.584235251
20,0,750,,,,-0.461174561,-0.564168712
10,0,1800,,,,0.674586788,1.083631083
17,0,500,,,,-0.731593929,-0.956501996
13,0,900,,,,-0.298922939,-0.328768741
2,0,500,,,,-0.731593929,-0.956501996
13,0,1850,,,,0.728670662,1.16209774
10,0,1000,,,,-0.190755192,-0.171835427
20,0,2000,,,,0.890922283,1.397497711
3,0,1200,,,,0.025580303,0.1420312
9,1,1500,,,,0.350083546,0.612831142
7,0,900,,,,-0.298922939,-0.328768741
20,0,700,,,,-0.515258434,-0.642635369
2,0,400,,,,-0.839761677,-1.11343531
3,0,850,,,,-0.353006813,-0.407235398
13,1,1000,,,,-0.190755192,-0.171835427
18,1,2500,,,,1.431761021,2.18216428
10,1,1200,,,,0.025580303,0.1420312
9,0,1200,,,,0.025580303,0.1420312
1,0,850,,,,-0.353006813,-0.407235398
5,1,650,,,,-0.569342308,-0.721102025
13,0,800,,,,-0.407090687,-0.485702055
14,0,500,,,,-0.731593929,-0.956501996
20,0,650,,,,-0.569342308,-0.721102025
10,0,700,,,,-0.515258434,-0.642635369
3,0,850,,,,-0.353006813,-0.407235398
5,0,500,,,,-0.731593929,-0.956501996
1,0,400,,,,-0.839761677,-1.11343531
20,0,1200,,,,0.025580303,0.1420312
13,0,800,,,,-0.407090687,-0.485702055
3,0,699,,,,-0.516340112,-0.644204702
4,0,850,,,,-0.353006813,-0.407235398
14,0,1500,,,,0.350083546,0.612831142
19,0,1500,,,,0.350083546,0.612831142
1,1,1500,,,,0.350083546,0.612831142
17,0,700,,,,-0.515258434,-0.642635369
1,0,900,,,,-0.298922939,-0.328768741
16,0,650,,,,-0.569342308,-0.721102025
11,0,900,,,,-0.298922939,-0.328768741
7,0,700,,,,-0.515258434,-0.642635369
18,0,2000,,,,0.890922283,1.397497711
11,0,1000,,,,-0.190755192,-0.171835427
16,0,1000,,,,-0.190755192,-0.171835427
19,0,1250,,,,0.079664177,0.220497857
3,0,1500,,,,0.350083546,0.612831142
9,0,600,,,,-0.623426182,-0.799568682
10,0,700,,,,-0.515258434,-0.642635369
4,0,1200,,,,0.025580303,0.1420312
14,1,1200,,,,0.025580303,0.1420312
5,0,250,,,,-1.002013298,-1.348835281
17,0,600,,,,-0.623426182,-0.799568682
8,0,3500,,,,2.513438496,3.751497418
17,0,350,,,,-0.893845551,-1.191901967
8,0,2500,,,,1.431761021,2.18216428
18,0,500,,,,-0.731593929,-0.956501996
11,1,1200,,,,0.025580303,0.1420312
9,0,450,,,,-0.785677803,-1.034968653
20,0,500,,,,-0.731593929,-0.956501996
7,0,400,,,,-0.839761677,-1.11343531
13,1,850,,,,-0.353006813,-0.407235398
20,0,450,,,,-0.785677803,-1.034968653
17,0,595,,,,-0.628834569,-0.807415348
2,0,650,,,,-0.569342308,-0.721102025
20,0,950,,,,-0.244839066,-0.250302084
17,0,1025,,,,-0.163713255,-0.132602099
4,0,599,,,,-0.624507859,-0.801138016
8,0,2500,,,,1.431761021,2.18216428
3,0,995,,,,-0.196163579,-0.179682093
16,0,800,,,,-0.407090687,-0.485702055
14,1,1000,,,,-0.190755192,-0.171835427
5,0,1500,,,,0.350083546,0.612831142
17,0,800,,,,-0.407090687,-0.485702055
17,0,1500,,,,0.350083546,0.612831142
6,0,1800,,,,0.674586788,1.083631083
8,0,2500,,,,1.431761021,2.18216428
8,0,3500,,,,2.513438496,3.751497418
7,0,800,,,,-0.407090687,-0.485702055
2,0,500,,,,-0.731593929,-0.956501996
9,0,500,,,,-0.731593929,-0.956501996
11,0,500,,,,-0.731593929,-0.956501996
9,0,750,,,,-0.461174561,-0.564168712
1,0,900,,,,-0.298922939,-0.328768741
15,0,1100,,,,-0.082587444,-0.014902113
16,0,1200,,,,0.025580303,0.1420312
14,0,1800,,,,0.674586788,1.083631083
14,0,800,,,,-0.407090687,-0.485702055
8,0,2000,,,,0.890922283,1.397497711
17,0,600,,,,-0.623426182,-0.799568682
20,0,2000,,,,0.890922283,1.397497711
10,0,950,,,,-0.244839066,-0.250302084
20,0,900,,,,-0.298922939,-0.328768741
15,1,1500,,,,0.350083546,0.612831142
5,0,800,,,,-0.407090687,-0.485702055
6,0,600,,,,-0.623426182,-0.799568682
7,0,400,,,,-0.839761677,-1.11343531
17,0,850,,,,-0.353006813,-0.407235398
14,1,3800,,,,2.837941738,4.22229736
5,0,1495,,,,0.344675158,0.604984476
5,1,800,,,,-0.407090687,-0.485702055
11,0,700,,,,-0.515258434,-0.642635369
11,0,1400,,,,0.241915798,0.455897828
10,0,850,,,,-0.353006813,-0.407235398
7,0,1300,,,,0.133748051,0.298964514
9,0,550,,,,-0.677510056,-0.878035339
8,0,2200,,,,1.107257778,1.711364339
10,1,1250,,,,0.079664177,0.220497857
2,0,650,,,,-0.569342308,-0.721102025
16,0,500,,,,-0.731593929,-0.956501996
3,0,900,,,,-0.298922939,-0.328768741
5,1,2000,,,,0.890922283,1.397497711
3,0,1500,,,,0.350083546,0.612831142
12,0,2000,,,,0.890922283,1.397497711
14,0,1200,,,,0.025580303,0.1420312
16,0,1500,,,,0.350083546,0.612831142
13,0,950,,,,-0.244839066,-0.250302084
18,0,2000,,,,0.890922283,1.397497711
2,0,450,,,,-0.785677803,-1.034968653
18,0,1500,,,,0.350083546,0.612831142
10,0,1200,,,,0.025580303,0.1420312
9,1,1800,,,,0.674586788,1.083631083
8,1,3000,,,,1.972599758,2.966830849
18,0,500,,,,-0.731593929,-0.956501996
17,0,250,,,,-1.002013298,-1.348835281
11,0,600,,,,-0.623426182,-0.799568682
7,0,300,,,,-0.947929424,-1.270368624
5,0,950,,,,-0.244839066,-0.250302084
14,0,700,,,,-0.515258434,-0.642635369
5,0,800,,,,-0.407090687,-0.485702055
3,1,1150,,,,-0.028503571,0.063564544
9,1,1800,,,,0.674586788,1.083631083
15,0,2000,,,,0.890922283,1.397497711
5,0,150,,,,-1.110181046,-1.505768595
14,0,1000,,,,-0.190755192,-0.171835427
7,0,900,,,,-0.298922939,-0.328768741
13,0,950,,,,-0.244839066,-0.250302084
8,0,1800,,,,0.674586788,1.083631083
16,1,1550,,,,0.404167419,0.691297799
9,0,500,,,,-0.731593929,-0.956501996
20,0,1200,,,,0.025580303,0.1420312
11,0,1000,,,,-0.190755192,-0.171835427
12,0,800,,,,-0.407090687,-0.485702055
9,0,195,,,,-1.061505559,-1.435148603
2,0,500,,,,-0.731593929,-0.956501996
2,0,325,,,,-0.920887488,-1.231135295
2,1,1500,,,,0.350083546,0.612831142
2,0,800,,,,-0.407090687,-0.485702055
5,0,300,,,,-0.947929424,-1.270368624
10,0,2200,,,,1.107257778,1.711364339
17,0,1000,,,,-0.190755192,-0.171835427
9,0,795,,,,-0.412499074,-0.49354872
7,0,90,,,,-1.175081694,-1.599928583
6,0,650,,,,-0.569342308,-0.721102025
11,1,1500,,,,0.350083546,0.612831142
1,0,700,,,,-0.515258434,-0.642635369
17,0,1000,,,,-0.190755192,-0.171835427
4,0,400,,,,-0.839761677,-1.11343531
11,0,800,,,,-0.407090687,-0.485702055
7,0,900,,,,-0.298922939,-0.328768741
8,1,1700,,,,0.566419041,0.92669777
3,0,1250,,,,0.079664177,0.220497857
16,0,1800,,,,0.674586788,1.083631083
1,0,1550,,,,0.404167419,0.691297799
9,0,2500,,,,1.431761021,2.18216428
14,0,700,,,,-0.515258434,-0.642635369
18,0,1000,,,,-0.190755192,-0.171835427
14,1,2000,,,,0.890922283,1.397497711
12,0,2000,,,,0.890922283,1.397497711
11,0,1000,,,,-0.190755192,-0.171835427
16,0,600,,,,-0.623426182,-0.799568682
2,0,700,,,,-0.515258434,-0.642635369
8,0,2000,,,,0.890922283,1.397497711
11,0,695,,,,-0.520666822,-0.650482034
17,0,850,,,,-0.353006813,-0.407235398
2,0,300,,,,-0.947929424,-1.270368624
13,0,299,,,,-0.949011102,-1.271937957
20,0,1400,,,,0.241915798,0.455897828
3,0,950,,,,-0.244839066,-0.250302084
14,1,2500,,,,1.431761021,2.18216428
10,0,850,,,,-0.353006813,-0.407235398
1,0,1000,,,,-0.190755192,-0.171835427
16,0,500,,,,-0.731593929,-0.956501996
10,0,2100,,,,0.999090031,1.554431025
4,0,900,,,,-0.298922939,-0.328768741
4,0,375,,,,-0.866803614,-1.152668638
13,0,700,,,,-0.515258434,-0.642635369
9,0,500,,,,-0.731593929,-0.956501996
16,0,1050,,,,-0.136671318,-0.09336877
16,0,1200,,,,0.025580303,0.1420312
8,0,2500,,,,1.431761021,2.18216428
11,0,1200,,,,0.025580303,0.1420312
16,0,450,,,,-0.785677803,-1.034968653
15,0,400,,,,-0.839761677,-1.11343531
20,0,900,,,,-0.298922939,-0.328768741
7,0,900,,,,-0.298922939,-0.328768741
14,1,1700,,,,0.566419041,0.92669777
6,0,900,,,,-0.298922939,-0.328768741
5,0,950,,,,-0.244839066,-0.250302084
2,0,300,,,,-0.947929424,-1.270368624
7,0,600,,,,-0.623426182,-0.799568682
14,1,1800,,,,0.674586788,1.083631083
9,0,700,,,,-0.515258434,-0.642635369
14,0,900,,,,-0.298922939,-0.328768741
1,0,1500,,,,0.350083546,0.612831142
11,0,800,,,,-0.407090687,-0.485702055
10,0,600,,,,-0.623426182,-0.799568682
11,0,600,,,,-0.623426182,-0.799568682
10,0,650,,,,-0.569342308,-0.721102025
5,0,500,,,,-0.731593929,-0.956501996
13,0,1000,,,,-0.190755192,-0.171835427
4,0,600,,,,-0.623426182,-0.799568682
7,0,400,,,,-0.839761677,-1.11343531
17,0,500,,,,-0.731593929,-0.956501996
17,0,450,,,,-0.785677803,-1.034968653
5,0,3500,,,,2.513438496,3.751497418
19,0,800,,,,-0.407090687,-0.485702055
10,0,1000,,,,-0.190755192,-0.171835427
17,0,1000,,,,-0.190755192,-0.171835427
13,0,1200,,,,0.025580303,0.1420312
9,0,650,,,,-0.569342308,-0.721102025
16,0,600,,,,-0.623426182,-0.799568682
16,1,1550,,,,0.404167419,0.691297799
8,1,2100,,,,0.999090031,1.554431025
9,0,1250,,,,0.079664177,0.220497857
4,0,2200,,,,1.107257778,1.711364339
1,0,900,,,,-0.298922939,-0.328768741
16,0,800,,,,-0.407090687,-0.485702055
5,0,800,,,,-0.407090687,-0.485702055
5,1,1500,,,,0.350083546,0.612831142
3,0,2500,,,,1.431761021,2.18216428
2,0,695,,,,-0.520666822,-0.650482034
1,0,1550,,,,0.404167419,0.691297799
14,0,700,,,,-0.515258434,-0.642635369
11,0,900,,,,-0.298922939,-0.328768741
10,0,1800,,,,0.674586788,1.083631083
12,0,1200,,,,0.025580303,0.1420312
16,0,1300,,,,0.133748051,0.298964514
8,0,3500,,,,2.513438496,3.751497418
14,0,700,,,,-0.515258434,-0.642635369
8,1,2000,,,,0.890922283,1.397497711
1,0,1200,,,,0.025580303,0.1420312
4,0,1200,,,,0.025580303,0.1420312
14,1,850,,,,-0.353006813,-0.407235398
2,0,650,,,,-0.569342308,-0.721102025
3,0,700,,,,-0.515258434,-0.642635369
8,0,1499,,,,0.349001868,0.611261809
18,0,600,,,,-0.623426182,-0.799568682
3,0,950,,,,-0.244839066,-0.250302084
2,0,500,,,,-0.731593929,-0.956501996
3,1,1400,,,,0.241915798,0.455897828
9,0,700,,,,-0.515258434,-0.642635369
1,0,1500,,,,0.350083546,0.612831142
5,0,300,,,,-0.947929424,-1.270368624
20,0,800,,,,-0.407090687,-0.485702055
5,0,1300,,,,0.133748051,0.298964514
16,1,500,,,,-0.731593929,-0.956501996
5,0,1000,,,,-0.190755192,-0.171835427
18,0,1000,,,,-0.190755192,-0.171835427
20,0,1800,,,,0.674586788,1.083631083
7,0,800,,,,-0.407090687,-0.485702055
20,0,1500,,,,0.350083546,0.612831142
4,0,500,,,,-0.731593929,-0.956501996
9,1,600,,,,-0.623426182,-0.799568682
4,0,350,,,,-0.893845551,-1.191901967
12,0,1200,,,,0.025580303,0.1420312
3,0,1000,,,,-0.190755192,-0.171835427
15,0,2000,,,,0.890922283,1.397497711
18,0,600,,,,-0.623426182,-0.799568682
3,0,1800,,,,0.674586788,1.083631083
1,0,700,,,,-0.515258434,-0.642635369
14,1,1500,,,,0.350083546,0.612831142
8,0,1600,,,,0.458251293,0.769764456
16,0,1200,,,,0.025580303,0.1420312
13,0,2200,,,,1.107257778,1.711364339
10,0,650,,,,-0.569342308,-0.721102025
20,0,1500,,,,0.350083546,0.612831142
20,0,500,,,,-0.731593929,-0.956501996
13,0,650,,,,-0.569342308,-0.721102025
20,0,2495,,,,1.426352633,2.174317614
9,0,750,,,,-0.461174561,-0.564168712
14,0,1000,,,,-0.190755192,-0.171835427
17,0,700,,,,-0.515258434,-0.642635369
4,0,750,,,,-0.461174561,-0.564168712
10,0,900,,,,-0.298922939,-0.328768741
20,0,900,,,,-0.298922939,-0.328768741
8,0,2200,,,,1.107257778,1.711364339
11,0,450,,,,-0.785677803,-1.034968653
18,1,1000,,,,-0.190755192,-0.171835427
4,0,1500,,,,0.350083546,0.612831142
1,0,1200,,,,0.025580303,0.1420312
8,0,2500,,,,1.431761021,2.18216428
11,0,600,,,,-0.623426182,-0.799568682
17,0,650,,,,-0.569342308,-0.721102025
7,0,700,,,,-0.515258434,-0.642635369
7,0,450,,,,-0.785677803,-1.034968653
16,0,600,,,,-0.623426182,-0.799568682
4,1,2000,,,,0.890922283,1.397497711
8,0,3000,,,,1.972599758,2.966830849
9,0,800,,,,-0.407090687,-0.485702055
3,0,2000,,,,0.890922283,1.397497711
5,0,1500,,,,0.350083546,0.612831142
6,0,850,,,,-0.353006813,-0.407235398
2,0,650,,,,-0.569342308,-0.721102025
13,0,1100,,,,-0.082587444,-0.014902113
8,0,3000,,,,1.972599758,2.966830849
16,1,750,,,,-0.461174561,-0.564168712
16,0,1500,,,,0.350083546,0.612831142
16,0,1000,,,,-0.190755192,-0.171835427
9,0,950,,,,-0.244839066,-0.250302084
5,0,700,,,,-0.515258434,-0.642635369
20,0,1000,,,,-0.190755192,-0.171835427
12,1,1850,,,,0.728670662,1.16209774
1,0,1200,,,,0.025580303,0.1420312
2,0,900,,,,-0.298922939,-0.328768741
3,0,2000,,,,0.890922283,1.397497711
6,0,1500,,,,0.350083546,0.612831142
20,1,800,,,,-0.407090687,-0.485702055
9,0,800,,,,-0.407090687,-0.485702055
7,0,450,,,,-0.785677803,-1.034968653
6,0,2200,,,,1.107257778,1.711364339
4,0,500,,,,-0.731593929,-0.956501996
10,0,1200,,,,0.025580303,0.1420312
8,0,1700,,,,0.566419041,0.92669777
1,0,1000,,,,-0.190755192,-0.171835427
5,0,1500,,,,0.350083546,0.612831142
10,0,1500,,,,0.350083546,0.612831142
5,0,950,,,,-0.244839066,-0.250302084
10,1,3000,,,,1.972599758,2.966830849
8,0,1800,,,,0.674586788,1.083631083
15,1,2500,,,,1.431761021,2.18216428
20,0,3500,,,,2.513438496,3.751497418
17,0,600,,,,-0.623426182,-0.799568682
11,0,600,,,,-0.623426182,-0.799568682
6,0,2500,,,,1.431761021,2.18216428
5,0,2500,,,,1.431761021,2.18216428
10,0,1000,,,,-0.190755192,-0.171835427
5,0,450,,,,-0.785677803,-1.034968653
16,0,800,,,,-0.407090687,-0.485702055
9,0,1100,,,,-0.082587444,-0.014902113
20,0,300,,,,-0.947929424,-1.270368624
14,1,2300,,,,1.215425526,1.868297652
11,0,650,,,,-0.569342308,-0.721102025
15,1,1650,,,,0.512335167,0.848231113
2,1,400,,,,-0.839761677,-1.11343531
1,0,700,,,,-0.515258434,-0.642635369
7,0,1250,,,,0.079664177,0.220497857
6,0,1500,,,,0.350083546,0.612831142
6,1,1700,,,,0.566419041,0.92669777
16,0,595,,,,-0.628834569,-0.807415348
8,0,2500,,,,1.431761021,2.18216428
3,0,1050,,,,-0.136671318,-0.09336877
4,0,1150,,,,-0.028503571,0.063564544
11,0,500,,,,-0.731593929,-0.956501996
4,0,800,,,,-0.407090687,-0.485702055
13,0,800,,,,-0.407090687,-0.485702055
1,1,2000,,,,0.890922283,1.397497711
10,0,600,,,,-0.623426182,-0.799568682
18,0,1500,,,,0.350083546,0.612831142
10,0,900,,,,-0.298922939,-0.328768741
1,0,850,,,,-0.353006813,-0.407235398
13,0,350,,,,-0.893845551,-1.191901967
11,0,1500,,,,0.350083546,0.612831142
15,0,2000,,,,0.890922283,1.397497711
20,0,900,,,,-0.298922939,-0.328768741
10,0,1200,,,,0.025580303,0.1420312
11,0,750,,,,-0.461174561,-0.564168712
3,0,1000,,,,-0.190755192,-0.171835427
18,0,1500,,,,0.350083546,0.612831142
4,0,750,,,,-0.461174561,-0.564168712
7,0,700,,,,-0.515258434,-0.642635369
8,1,2700,,,,1.648096516,2.496030908
5,0,1650,,,,0.512335167,0.848231113
17,0,750,,,,-0.461174561,-0.564168712
12,0,1500,,,,0.350083546,0.612831142
11,0,700,,,,-0.515258434,-0.642635369
4,0,875,,,,-0.325964876,-0.368002069
9,0,500,,,,-0.731593929,-0.956501996
18,0,1695,,,,0.561010653,0.918851104
4,0,900,,,,-0.298922939,-0.328768741
5,0,450,,,,-0.785677803,-1.034968653
1,1,1500,,,,0.350083546,0.612831142
2,0,300,,,,-0.947929424,-1.270368624
20,0,1400,,,,0.241915798,0.455897828
10,0,1200,,,,0.025580303,0.1420312
14,0,1000,,,,-0.190755192,-0.171835427
13,0,1000,,,,-0.190755192,-0.171835427
15,0,1000,,,,-0.190755192,-0.171835427
9,1,1800,,,,0.674586788,1.083631083
18,0,600,,,,-0.623426182,-0.799568682
11,1,1000,,,,-0.190755192,-0.171835427
3,0,1500,,,,0.350083546,0.612831142
9,0,2500,,,,1.431761021,2.18216428
12,0,2000,,,,0.890922283,1.397497711
2,0,250,,,,-1.002013298,-1.348835281
5,0,650,,,,-0.569342308,-0.721102025
17,0,800,,,,-0.407090687,-0.485702055
4,0,450,,,,-0.785677803,-1.034968653
7,0,900,,,,-0.298922939,-0.328768741
2,0,350,,,,-0.893845551,-1.191901967
2,0,300,,,,-0.947929424,-1.270368624
1,0,2000,,,,0.890922283,1.397497711
18,0,750,,,,-0.461174561,-0.564168712
16,0,450,,,,-0.785677803,-1.034968653
4,0,725,,,,-0.488216498,-0.60340204
13,0,300,,,,-0.947929424,-1.270368624
10,0,2000,,,,0.890922283,1.397497711
10,0,1500,,,,0.350083546,0.612831142
16,0,375,,,,-0.866803614,-1.152668638
12,0,2000,,,,0.890922283,1.397497711
15,0,1400,,,,0.241915798,0.455897828
7,1,1500,,,,0.350083546,0.612831142
13,0,500,,,,-0.731593929,-0.956501996
9,0,1000,,,,-0.190755192,-0.171835427
8,0,3500,,,,2.513438496,3.751497418
2,0,350,,,,-0.893845551,-1.191901967
14,0,1200,,,,0.025580303,0.1420312
17,0,650,,,,-0.569342308,-0.721102025
10,0,1000,,,,-0.190755192,-0.171835427
6,1,2500,,,,1.431761021,2.18216428
1,1,2800,,,,1.756264263,2.652964221
2,0,350,,,,-0.893845551,-1.191901967
1,0,1000,,,,-0.190755192,-0.171835427
3,1,1800,,,,0.674586788,1.083631083
11,0,2000,,,,0.890922283,1.397497711
15,0,2000,,,,0.890922283,1.397497711
18,0,2000,,,,0.890922283,1.397497711
11,0,1400,,,,0.241915798,0.455897828
9,1,2000,,,,0.890922283,1.397497711
14,1,2000,,,,0.890922283,1.397497711
6,1,1200,,,,0.025580303,0.1420312
14,0,1000,,,,-0.190755192,-0.171835427
9,0,350,,,,-0.893845551,-1.191901967
17,0,800,,,,-0.407090687,-0.485702055
20,0,750,,,,-0.461174561,-0.564168712
13,0,1200,,,,0.025580303,0.1420312
10,0,650,,,,-0.569342308,-0.721102025
4,0,850,,,,-0.353006813,-0.407235398
18,0,1300,,,,0.133748051,0.298964514
9,1,1200,,,,0.025580303,0.1420312
4,0,500,,,,-0.731593929,-0.956501996
13,1,1750,,,,0.620502914,1.005164426
16,1,2600,,,,1.539928768,2.339097594
14,1,1800,,,,0.674586788,1.083631083
4,0,600,,,,-0.623426182,-0.799568682
14,1,1200,,,,0.025580303,0.1420312
16,0,800,,,,-0.407090687,-0.485702055
12,1,2750,,,,1.702180389,2.574497565
11,0,500,,,,-0.731593929,-0.956501996
3,0,1800,,,,0.674586788,1.083631083
14,0,900,,,,-0.298922939,-0.328768741
1,0,700,,,,-0.515258434,-0.642635369
9,0,1200,,,,0.025580303,0.1420312
18,0,1300,,,,0.133748051,0.298964514
1,0,1100,,,,-0.082587444,-0.014902113
20,0,3500,,,,2.513438496,3.751497418
18,0,750,,,,-0.461174561,-0.564168712
1,0,1900,,,,0.782754536,1.240564397
10,1,1200,,,,0.025580303,0.1420312
10,0,750,,,,-0.461174561,-0.564168712
1,0,1600,,,,0.458251293,0.769764456
3,0,1300,,,,0.133748051,0.298964514
20,0,550,,,,-0.677510056,-0.878035339
14,1,1800,,,,0.674586788,1.083631083
18,0,2000,,,,0.890922283,1.397497711
17,0,585,,,,-0.639651344,-0.823108679
20,0,2000,,,,0.890922283,1.397497711
4,0,1000,,,,-0.190755192,-0.171835427
